Time	rx_bytes	rx_packets	tx_bytes	tx_packets	wtime	pss	rss	swap	vmem	nprocs	nthreads	rchar	read_bytes	wchar	write_bytes	stime	utime
1678034087	2121664462	1555984	108337693	443970	157	2813250	5546236	0	167121564	33	202	2045667790	0	63580593	4096	39	2398
1678034089	2141052530	1570031	109551051	447909	159	2817642	5550628	0	167125916	33	208	2064079526	0	64365234	4096	39	2420
1678034091	2158831295	1582949	110669905	451573	161	2804270	5537256	0	167112348	33	207	2081630681	0	65076421	4096	40	2440
1678034093	2179349256	1597861	111950513	455710	163	2809414	5542400	0	167117636	33	204	2100848053	0	65883161	4096	40	2463
1678034095	2199981200	1612875	113231619	459898	165	2805578	5538564	0	167113540	33	209	2120655974	0	66707940	4096	40	2485
1678034097	2218761689	1626515	114413695	463729	167	2810238	5543224	0	167118148	33	204	2138343002	0	67452497	4096	40	2507
1678034099	2240374319	1642162	115734736	468059	169	2802158	5535144	0	167109700	33	208	2158398508	0	68296067	4096	40	2530
1678034101	2261270206	1657347	117048437	472189	171	2805298	5538284	0	167112996	33	208	2178685588	0	69150445	4096	40	2554
1678034103	2281266162	1671811	118268088	476076	173	2816354	5549340	0	167124004	33	207	2197426264	0	69934954	4096	41	2576
1678034105	2303772883	1688140	119674148	480634	175	2825386	5558372	0	167133220	33	212	2219468593	0	70836028	4096	41	2601
1678034107	2324513215	1703135	120933823	484709	177	2817478	5550464	0	167125284	33	209	2238800733	0	71640017	4096	41	2624
1678034109	2347009969	1719464	122335382	489210	179	2823690	5556676	0	167130892	33	208	2260500659	0	72553063	4096	41	2649
1678034111	2385028592	1746862	124374180	496478	181	2826698	5559684	0	167134220	33	223	2298358001	0	73835202	4096	42	2692
1678034113	2417085125	1769994	126142817	502524	183	2819738	5552724	0	167128076	33	225	2328202998	0	74921242	4096	42	2726
1678034115	2465411034	1804692	128515109	511428	185	2833726	5566712	0	167141388	33	227	2376188048	0	76343783	4096	42	2783
1678034117	2509886170	1836675	130760151	519818	187	2827770	5560756	0	167135500	33	225	2418326296	0	77662607	4096	43	2833
