Time	rx_bytes	rx_packets	tx_bytes	tx_packets	wtime	pss	rss	swap	vmem	nprocs	nthreads	rchar	read_bytes	wchar	write_bytes	stime	utime
1678046269	105952608209	70083855	185955511	2021649	121	52584787	58183616	0	372672692	65	451	101157329056	0	37116349	4096	240	4821
1678046271	107671997182	71219974	187731757	2042001	123	55158291	60757120	0	375272600	65	451	102057618199	0	37210795	4096	246	4944
1678046273	108290029618	71628432	188307141	2048493	125	55457615	61056444	0	375570992	65	451	102443242953	0	37324174	4096	249	5057
1678046275	108723661840	71915138	188858755	2054597	127	55244343	60843172	0	375346832	65	451	102957540664	0	37620993	4096	252	5176
1678046277	109375017574	72345890	189770184	2064589	129	52175874	57774700	0	372291368	65	451	104426064534	0	38211039	4096	255	5272
1678046279	111271353449	73599516	192246147	2092256	131	51995942	57594764	0	372085924	65	451	106359854035	0	38324463	4096	260	5379
1678046281	113026558794	74759448	194213649	2114670	133	54075330	59674152	0	374175700	65	451	107453727892	0	38381209	4096	265	5485
1678046283	114046580583	75433728	195235612	2126318	135	56429490	62028308	0	376588780	65	451	107956847569	0	38532513	4096	269	5612
1678046285	114511175042	75740660	195740820	2131919	137	56833786	62432604	0	376944968	65	451	108416775018	0	38827237	4096	272	5712
1678046287	115284725502	76252233	196742387	2142959	139	56067170	61665984	0	376162084	65	451	109762025116	0	39345517	4096	276	5826
1678046289	116763229452	77229618	198768749	2165442	141	56612498	62211308	0	376703188	65	451	111466202076	0	39513797	4096	281	5922
1678046291	118486441805	78368510	200806209	2188599	143	59119562	64718372	0	379231872	65	451	112712103070	0	39589293	4096	286	6026
1678046293	119667531287	79149040	202067516	2202991	145	61030706	66629516	0	381119768	65	451	113299431836	0	39721538	4096	290	6137
1678046295	120273522242	79549611	202722040	2210311	147	62552750	68151560	0	382644804	65	451	113827332037	0	39942718	4096	293	6259
1678046297	120854049142	79933637	203476412	2218532	149	59625046	65223852	0	379743248	65	450	114824431885	0	40459317	4096	297	6361
1678046299	122028564371	80710101	205064055	2236157	151	58674826	64273628	0	378781864	65	451	116404201109	0	40706741	4096	300	6454
1678046301	123983669315	82002319	207470708	2263401	153	59877886	65476684	0	379967184	65	451	117908006796	0	40839057	4096	305	6566
1678046303	125228199222	82824810	208788472	2278393	155	60371878	65970676	0	380471028	65	451	118641201703	0	40933481	4096	309	6679
1678046305	125931594103	83289758	209576230	2287235	157	59694074	65292872	0	379802868	65	450	119197144050	0	41173511	4096	312	6793
1678046307	126525295701	83682313	210302926	2295210	159	56861806	62460600	0	376945316	65	451	120183999126	0	41566625	4096	315	6898
1678046309	127682368665	84447325	211816932	2312073	161	53637574	59236368	0	373721948	65	451	121596655835	0	41880604	4096	319	6996
1678046311	129489913911	85642034	214007374	2336751	163	52869134	58467924	0	372972056	65	451	123124559759	0	41994047	4096	323	7105
1678046313	130774542425	86491002	215371676	2352320	165	54315814	59914604	0	374427748	65	451	123951786236	0	42126162	4096	326	7209
1678046315	131625596083	87053574	216235415	2362011	167	54713578	60312364	0	374828608	65	451	124650640442	0	42334159	4096	330	7343
1678046317	132218490992	87445510	216886575	2369224	169	55301474	60900260	0	375396720	65	451	125451790992	0	42756239	4096	332	7440
1678046319	133484204194	88282361	218419003	2386184	171	54878834	60477616	0	374964116	65	451	126930804085	0	43056853	4096	336	7546
1678046321	134894076346	89214284	220065896	2404664	173	55431466	61030244	0	375530476	65	451	128327758395	0	43206109	4096	340	7647
1678046323	136418273207	90221605	221682444	2423031	175	56629262	62228040	0	376727004	65	451	129296855613	0	43359394	4096	344	7764
1678046325	137233604858	90760528	222522406	2432435	177	57611430	63210208	0	377709940	65	451	129906070044	0	43548314	4096	347	7874
1678046327	137999174340	91266581	223379381	2442026	179	57605130	63203904	0	377720568	65	451	130928004095	0	43877378	4096	351	7989
1678046329	139051635512	91962477	224694001	2456500	181	57284950	62883720	0	377366388	65	451	132178421149	0	44250155	4096	355	8088
1678046331	140528320863	92938551	226522472	2477131	183	58029826	63628596	0	378124760	65	451	133639706544	0	44401515	4096	359	8192
1678046333	141975125295	93894757	228093011	2494892	185	59369398	64968164	0	379472328	65	451	134636444285	0	44552757	4096	363	8296
1678046335	142983319512	94561112	229168177	2507034	187	61260594	66859360	0	381356876	65	450	135409788278	0	44750092	4096	367	8417
1678046337	143717368904	95046321	229951845	2515780	189	61853222	67451988	0	381957276	65	451	136158091410	0	45036762	4096	371	8526
1678046339	144636448114	95653937	231056769	2528028	191	61628601	67227364	0	381779208	65	451	137540116318	0	45445162	4096	375	8635
1678046341	146172919212	96669574	232818506	2547730	193	62612405	68211164	0	382706196	65	451	139013235927	0	45617184	4096	380	8733
1678046343	147647595739	97644276	234375683	2565304	195	64435469	70034228	0	384546992	65	451	140066032544	0	45730471	4096	384	8831
1678046345	148768109374	98384769	235807497	2581498	197	64857632	70456384	0	384936448	65	451	140893126219	0	45919476	4096	389	8956
1678046347	149573320332	98917054	236778123	2592427	199	64792867	70390604	0	384909736	65	451	141716627288	0	46217903	4096	394	9067
1678046349	150317576094	99409066	237673688	2602327	201	63878909	69476648	0	383962140	65	451	142709927832	0	46461885	4096	398	9168
1678046351	151589724217	100250002	239141342	2618723	203	62708257	68305992	0	382833140	65	449	144195076231	0	46698622	4096	403	9271
1678046353	153191049398	101308320	240879868	2638431	205	63216721	68814456	0	383311736	65	441	145198095597	0	46809911	4096	407	9366
1678046355	154168669980	101954331	241825605	2649290	207	64594004	70191724	0	384690924	65	433	145803646890	0	46919507	4096	410	9458
1678046357	154649025195	102271746	242272265	2654425	209	64312959	69906992	0	384387376	65	411	145878256664	0	47201008	4096	411	9528
1678046359	154678657618	102291352	242302346	2654762	211	58695360	63936536	0	359015652	64	75	145878256664	0	47201008	4096	448	9547
1678046360	154678827030	102293321	242641828	2658702	213	239511	242428	0	4740596	1	1	145887336997	0	47670394	102400	449	9548
